"","Date","Site.Name","COUNTY","mean_lat","mean_long","Month","Year","PM2.5 - Local Conditions","Ozone","Acceptable PM2.5 AQI & Speciation Mass"
"281",2020-01-24,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2020,7,NA,NA
"282",2020-01-24,"Clemmons Middle","Forsyth",36.026,-80.342,1,2020,16,NA,NA
"283",2020-01-24,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2020,26,NA,NA
"284",2020-01-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2020,NA,35,NA
"285",2020-01-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2020,22,28,NA
"286",2020-01-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2020,15,NA,NA
"287",2020-01-24,"Leggett","Edgecombe",35.988278,-77.5843,1,2020,NA,NA,3
"288",2020-01-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2020,13,NA,NA
"289",2020-01-24,"Millbrook School","Wake",35.856111,-78.574167,1,2020,20,31,NA
"290",2020-01-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2020,NA,NA,9
"291",2020-01-24,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2020,15,32,NA
"292",2020-01-25,"Bryson City","Swain",35.434767,-83.442133,1,2020,26,NA,NA
"293",2020-01-25,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2020,13,NA,NA
"294",2020-01-25,"Clemmons Middle","Forsyth",36.026,-80.342,1,2020,34,NA,NA
"295",2020-01-25,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2020,43,NA,NA
"296",2020-01-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2020,NA,44,NA
"297",2020-01-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2020,30,31.5,NA
"298",2020-01-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2020,34,NA,NA
"299",2020-01-25,"Leggett","Edgecombe",35.988278,-77.5843,1,2020,NA,NA,8
"300",2020-01-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2020,27,NA,NA
"301",2020-01-25,"Millbrook School","Wake",35.856111,-78.574167,1,2020,35,32,NA
"302",2020-01-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2020,NA,NA,13
"303",2020-01-25,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2020,25,33,NA
"304",2020-01-26,"Bryson City","Swain",35.434767,-83.442133,1,2020,52,NA,NA
"305",2020-01-26,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2020,6,NA,NA
"306",2020-01-26,"Clemmons Middle","Forsyth",36.026,-80.342,1,2020,58,NA,NA
"307",2020-01-26,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2020,46,NA,NA
"308",2020-01-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2020,NA,43,8
"309",2020-01-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2020,46,33.5,NA
"310",2020-01-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2020,57.6666666666667,NA,NA
"311",2020-01-26,"Leggett","Edgecombe",35.988278,-77.5843,1,2020,NA,NA,16
"312",2020-01-26,"Linville Falls","Avery",35.972347,-81.933072,1,2020,NA,NA,18
"313",2020-01-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2020,56,NA,NA
"314",2020-01-26,"Millbrook School","Wake",35.856111,-78.574167,1,2020,47.5,32,NA
"315",2020-01-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2020,18,NA,24
"316",2020-01-26,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2020,35,36,NA
"317",2020-01-27,"Bryson City","Swain",35.434767,-83.442133,1,2020,58,NA,NA
"318",2020-01-27,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2020,3,NA,NA
"319",2020-01-27,"Clemmons Middle","Forsyth",36.026,-80.342,1,2020,61,NA,NA
"320",2020-01-27,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2020,42,NA,NA
"321",2020-01-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2020,NA,43,NA
"322",2020-01-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2020,49,31,NA
"323",2020-01-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2020,76,NA,NA
"324",2020-01-27,"Leggett","Edgecombe",35.988278,-77.5843,1,2020,NA,NA,18
"325",2020-01-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2020,55,NA,NA
"326",2020-01-27,"Millbrook School","Wake",35.856111,-78.574167,1,2020,37,35,NA
"327",2020-01-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2020,NA,NA,26
"328",2020-01-27,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2020,27,34,NA
"329",2020-01-28,"Bryson City","Swain",35.434767,-83.442133,1,2020,28,NA,NA
"330",2020-01-28,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2020,0,NA,NA
"331",2020-01-28,"Clemmons Middle","Forsyth",36.026,-80.342,1,2020,56,NA,NA
"332",2020-01-28,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2020,25,NA,NA
"333",2020-01-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2020,NA,43,NA
"334",2020-01-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2020,43,33,NA
"335",2020-01-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2020,46,NA,NA
"336",2020-01-28,"Leggett","Edgecombe",35.988278,-77.5843,1,2020,NA,NA,10
"337",2020-01-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2020,46,NA,NA
"338",2020-01-28,"Millbrook School","Wake",35.856111,-78.574167,1,2020,22,31.5,NA
"339",2020-01-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2020,NA,NA,11
"340",2020-01-28,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2020,18,34,NA
"341",2020-01-29,"Bryson City","Swain",35.434767,-83.442133,1,2020,12,NA,NA
"342",2020-01-29,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2020,0,NA,NA
"343",2020-01-29,"Clemmons Middle","Forsyth",36.026,-80.342,1,2020,18,NA,NA
"344",2020-01-29,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2020,12,NA,NA
"345",2020-01-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2020,NA,42,4
"346",2020-01-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2020,13,27,NA
"347",2020-01-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2020,12.5,NA,NA
"348",2020-01-29,"Leggett","Edgecombe",35.988278,-77.5843,1,2020,NA,NA,0
"349",2020-01-29,"Linville Falls","Avery",35.972347,-81.933072,1,2020,NA,NA,7
"350",2020-01-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2020,15,NA,NA
"351",2020-01-29,"Millbrook School","Wake",35.856111,-78.574167,1,2020,10,30,NA
"352",2020-01-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2020,6,NA,4
"353",2020-01-29,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2020,6,41,NA
"354",2020-01-30,"Bryson City","Swain",35.434767,-83.442133,1,2020,19,NA,NA
"355",2020-01-30,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2020,5,NA,NA
"356",2020-01-30,"Clemmons Middle","Forsyth",36.026,-80.342,1,2020,22,NA,NA
"357",2020-01-30,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2020,29,35,NA
"358",2020-01-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2020,NA,43,NA
"359",2020-01-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2020,17,33,NA
"360",2020-01-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2020,22,NA,NA
"361",2020-01-30,"Leggett","Edgecombe",35.988278,-77.5843,1,2020,NA,35,18
"362",2020-01-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2020,20,NA,NA
"363",2020-01-30,"Millbrook School","Wake",35.856111,-78.574167,1,2020,26,34,NA
"364",2020-01-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2020,NA,NA,19
"365",2020-01-30,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2020,14,37,NA
"366",2020-01-31,"Bryson City","Swain",35.434767,-83.442133,1,2020,40,NA,NA
"367",2020-01-31,"Castle Hayne","New Hanover",34.364167,-77.838611,1,2020,8,NA,NA
"368",2020-01-31,"Clemmons Middle","Forsyth",36.026,-80.342,1,2020,35,NA,NA
"369",2020-01-31,"Durham Armory","Durham",36.0329550008979,-78.904037,1,2020,33,33,NA
"370",2020-01-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,2020,NA,43,NA
"371",2020-01-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2020,26,32.5,NA
"372",2020-01-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,2020,31,NA,NA
"373",2020-01-31,"Leggett","Edgecombe",35.988278,-77.5843,1,2020,NA,36,15
"374",2020-01-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2020,26,NA,NA
"375",2020-01-31,"Millbrook School","Wake",35.856111,-78.574167,1,2020,29,33,NA
"376",2020-01-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,2020,NA,NA,20
"377",2020-01-31,"West Johnston Co.","Johnston",35.59095,-78.4622,1,2020,22,37,NA
"378",2020-02-01,"Bryson City","Swain",35.434767,-83.442133,2,2020,55,NA,NA
"379",2020-02-01,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,15,NA,NA
"380",2020-02-01,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,51,NA,NA
"381",2020-02-01,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,33.5,34,NA
"382",2020-02-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,44,12
"383",2020-02-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,41,36,NA
"384",2020-02-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,38.3333333333333,NA,NA
"385",2020-02-01,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,NA,38,23
"386",2020-02-01,"Linville Falls","Avery",35.972347,-81.933072,2,2020,NA,NA,24
"387",2020-02-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,41,NA,NA
"388",2020-02-01,"Millbrook School","Wake",35.856111,-78.574167,2,2020,28,37.5,NA
"389",2020-02-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,20,NA,25
"390",2020-02-01,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,29,40,NA
"391",2020-02-02,"Bryson City","Swain",35.434767,-83.442133,2,2020,15,NA,NA
"392",2020-02-02,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,10,NA,NA
"393",2020-02-02,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,16,NA,NA
"394",2020-02-02,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,20,26,NA
"395",2020-02-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,47,NA
"396",2020-02-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,20,38,NA
"397",2020-02-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,16,NA,NA
"398",2020-02-02,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,NA,30,10
"399",2020-02-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,13,NA,NA
"400",2020-02-02,"Millbrook School","Wake",35.856111,-78.574167,2,2020,25,31.5,NA
"401",2020-02-02,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,16,34,NA
"402",2020-02-03,"Bryson City","Swain",35.434767,-83.442133,2,2020,28,NA,NA
"403",2020-02-03,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,8,NA,NA
"404",2020-02-03,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,40,NA,NA
"405",2020-02-03,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,28,19,NA
"406",2020-02-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,46,NA
"407",2020-02-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,24,37.5,NA
"408",2020-02-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,24,NA,NA
"409",2020-02-03,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,NA,32,11
"410",2020-02-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,25,NA,NA
"411",2020-02-03,"Millbrook School","Wake",35.856111,-78.574167,2,2020,32,31.5,NA
"412",2020-02-03,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,28,38,NA
"413",2020-02-04,"Bryson City","Swain",35.434767,-83.442133,2,2020,38,NA,NA
"414",2020-02-04,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,9,NA,NA
"415",2020-02-04,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,40,NA,NA
"416",2020-02-04,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,25.5,39,NA
"417",2020-02-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,44,2
"418",2020-02-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,27.5,30,NA
"419",2020-02-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,36,NA,NA
"420",2020-02-04,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,NA,43,13
"421",2020-02-04,"Linville Falls","Avery",35.972347,-81.933072,2,2020,NA,NA,5
"422",2020-02-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,36,NA,NA
"423",2020-02-04,"Millbrook School","Wake",35.856111,-78.574167,2,2020,24,37,NA
"424",2020-02-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,12,NA,NA
"425",2020-02-04,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,20,43,NA
"426",2020-02-05,"Bryson City","Swain",35.434767,-83.442133,2,2020,25,NA,NA
"427",2020-02-05,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,20,NA,NA
"428",2020-02-05,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,26,NA,NA
"429",2020-02-05,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,35,31,NA
"430",2020-02-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,37,NA
"431",2020-02-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,24,31.5,NA
"432",2020-02-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,22,NA,NA
"433",2020-02-05,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,NA,37,10
"434",2020-02-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,25,NA,NA
"435",2020-02-05,"Millbrook School","Wake",35.856111,-78.574167,2,2020,30,31.5,NA
"436",2020-02-05,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,16,38,NA
"437",2020-02-06,"Bryson City","Swain",35.434767,-83.442133,2,2020,58,NA,NA
"438",2020-02-06,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,8,NA,NA
"439",2020-02-06,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,43,NA,NA
"440",2020-02-06,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,43,33,NA
"441",2020-02-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,36,NA
"442",2020-02-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,36,22.5,NA
"443",2020-02-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,37,NA,NA
"444",2020-02-06,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,NA,39,26
"445",2020-02-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,38,NA,NA
"446",2020-02-06,"Millbrook School","Wake",35.856111,-78.574167,2,2020,45,33.5,NA
"447",2020-02-06,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,38,37,NA
"448",2020-02-07,"Bryson City","Swain",35.434767,-83.442133,2,2020,29,NA,NA
"449",2020-02-07,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,6,NA,NA
"450",2020-02-07,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,33,NA,NA
"451",2020-02-07,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,25,30,NA
"452",2020-02-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,34,2
"453",2020-02-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,25.5,28,NA
"454",2020-02-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,23.5,NA,NA
"455",2020-02-07,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,NA,31,21
"456",2020-02-07,"Linville Falls","Avery",35.972347,-81.933072,2,2020,NA,NA,9
"457",2020-02-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,27,NA,NA
"458",2020-02-07,"Millbrook School","Wake",35.856111,-78.574167,2,2020,25.5,31.5,NA
"459",2020-02-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,19,NA,NA
"460",2020-02-07,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,35,NA,NA
"461",2020-02-08,"Bryson City","Swain",35.434767,-83.442133,2,2020,23,NA,NA
"462",2020-02-08,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,15,39,NA
"463",2020-02-08,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,33,NA,NA
"464",2020-02-08,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,38,39,NA
"465",2020-02-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,44,NA
"466",2020-02-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,28,34,NA
"467",2020-02-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,32,NA,NA
"468",2020-02-08,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,NA,40,28
"469",2020-02-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,27,NA,NA
"470",2020-02-08,"Millbrook School","Wake",35.856111,-78.574167,2,2020,36,34,NA
"471",2020-02-08,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,25,NA,NA
"472",2020-02-09,"Bryson City","Swain",35.434767,-83.442133,2,2020,33,NA,NA
"473",2020-02-09,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,21,36,NA
"474",2020-02-09,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,60,NA,NA
"475",2020-02-09,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,52,35,NA
"476",2020-02-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,46,NA
"477",2020-02-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,42,36,NA
"478",2020-02-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,53,NA,NA
"479",2020-02-09,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,NA,34,30
"480",2020-02-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,54,NA,NA
"481",2020-02-09,"Millbrook School","Wake",35.856111,-78.574167,2,2020,49,36,NA
"482",2020-02-09,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,47,NA,NA
"483",2020-02-10,"Bryson City","Swain",35.434767,-83.442133,2,2020,38,NA,NA
"484",2020-02-10,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,0,38,NA
"485",2020-02-10,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,57,NA,NA
"486",2020-02-10,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,37.5,32,NA
"487",2020-02-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,44,1
"488",2020-02-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,37,24,NA
"489",2020-02-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,50.5,NA,NA
"490",2020-02-10,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,NA,34,25
"491",2020-02-10,"Linville Falls","Avery",35.972347,-81.933072,2,2020,NA,NA,14
"492",2020-02-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,49,NA,NA
"493",2020-02-10,"Millbrook School","Wake",35.856111,-78.574167,2,2020,35,27,NA
"494",2020-02-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,23,NA,25
"495",2020-02-10,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,38,NA,NA
"496",2020-02-11,"Bryson City","Swain",35.434767,-83.442133,2,2020,20,NA,NA
"497",2020-02-11,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,10,21,NA
"498",2020-02-11,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,24,NA,NA
"499",2020-02-11,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,15,24,NA
"500",2020-02-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,34,NA
"501",2020-02-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,18,19,NA
"502",2020-02-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,23,NA,NA
"503",2020-02-11,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,NA,27,23
"504",2020-02-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,18,NA,NA
"505",2020-02-11,"Millbrook School","Wake",35.856111,-78.574167,2,2020,30,22,NA
"506",2020-02-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,NA,NA,25
"507",2020-02-11,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,29,NA,NA
"508",2020-02-12,"Bryson City","Swain",35.434767,-83.442133,2,2020,4,NA,NA
"509",2020-02-12,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,2,31,NA
"510",2020-02-12,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,17,NA,NA
"511",2020-02-12,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,13,22,NA
"512",2020-02-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,45,NA
"513",2020-02-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,13,21,NA
"514",2020-02-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,15,NA,NA
"515",2020-02-12,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,NA,25,12
"516",2020-02-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,13,NA,NA
"517",2020-02-12,"Millbrook School","Wake",35.856111,-78.574167,2,2020,20,24.5,NA
"518",2020-02-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,NA,NA,12
"519",2020-02-12,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,16,NA,NA
"520",2020-02-13,"Bryson City","Swain",35.434767,-83.442133,2,2020,13,40,NA
"521",2020-02-13,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,20,41,NA
"522",2020-02-13,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,30,NA,NA
"523",2020-02-13,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,29,41,NA
"524",2020-02-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,2020,NA,46,3
"525",2020-02-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,22.5,35,NA
"526",2020-02-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,24.5,NA,NA
"527",2020-02-13,"Leggett","Edgecombe",35.988278,-77.5843,2,2020,NA,NA,23
"528",2020-02-13,"Linville Falls","Avery",35.972347,-81.933072,2,2020,NA,NA,11
"529",2020-02-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2020,26,NA,NA
"530",2020-02-13,"Millbrook School","Wake",35.856111,-78.574167,2,2020,28,36.5,NA
"531",2020-02-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,2020,25,NA,28
"532",2020-02-13,"West Johnston Co.","Johnston",35.59095,-78.4622,2,2020,34,NA,NA
"533",2020-02-14,"Bryson City","Swain",35.434767,-83.442133,2,2020,28,35,NA
"534",2020-02-14,"Castle Hayne","New Hanover",34.364167,-77.838611,2,2020,15,44,NA
"535",2020-02-14,"Clemmons Middle","Forsyth",36.026,-80.342,2,2020,50,NA,NA
"536",2020-02-14,"Durham Armory","Durham",36.0329550008979,-78.904037,2,2020,49,36,NA
"537",2020-02-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,2020,33,28.5,NA
"538",2020-02-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,2020,45,NA,NA
